Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35
800	5	5	5	14	8	27	5	14	5	5	1	6	3	3	1	1	1	9	12	1	5	28	19	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	19	19	25	30	1	12	18	29	18	18	1	18	7	7	1	7	5	5	21	22	4	5	19	29	26	26
810	5	5	5	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	23	28	1	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	5	23	23	1	23	1	1	1	1	1	1	31	1	5	5	5	5	5	5	5	5	31	31
820	5	5	13	14	31	27	5	14	12	5	21	6	1	3	1	1	1	9	23	1	4	28	6	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	16	5	5	29	23	1	29	1	1	1	1	1	1	9	21	1	12	30	31	1	13	1	31	9	9
830	29	5	4	14	3	27	3	14	3	5	3	6	20	3	3	1	14	9	5	1	23	28	2	26	5	14	1	5	4	5	24	11	5	5	5	5	5	5	4	24	1	4	1	1	1	13	1	1	1	23	3	1	8	14	2	8	7	20	19	7	2	3	3	8	22	29	2	22	19	19
840	26	5	2	14	3	27	3	14	21	5	9	6	15	3	3	1	1	9	1	1	1	28	5	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	13	5	5	5	2	13	1	1	1	6	1	1	4	7	4	15	3	9	1	21	10	7	4	26	3	10	3	3
850	31	5	2	14	4	27	27	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	4	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	25	25	14	25	1	1	1	21	1	1	1	1	1	1	27	1	22	27	29	30	2	31	1	31	27	27
860	5	5	5	14	31	27	5	14	5	5	1	6	14	3	1	1	1	9	1	1	4	28	18	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	12	29	1	12	1	9	1	1	1	1	1	1	21	21	5	21	5	5	28	31	5	5	5	28	5	5
870	5	5	25	14	16	27	14	14	5	5	5	6	15	3	1	1	5	9	1	1	20	28	19	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	13	30	13	13	5	20	5	13	5	5	1	12	29	23	4	29	3	14	14	16	3	25	9	14	9	9
880	5	5	5	14	22	27	5	14	5	5	1	6	12	3	1	1	1	9	1	1	28	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	21	5	5	5	28	5	5	12	12	1	12	12	12	3	12	5	5	6	22	5	5	3	20	3	3
890	5	5	14	14	1	27	15	14	5	5	2	6	11	3	1	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	21	1	12	1	1	1	1	1	1	1	1	9	18	19	17	14	15	18	21	2	14	4	26	19	19
900	5	5	5	14	14	27	5	14	5	5	2	6	8	3	15	1	4	9	1	1	1	28	26	26	3	14	15	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	4	15	4	26	4	4	1	1	4	9	4	4	4	15	19	19	8	19	5	5	3	14	24	5	3	30	8	8
910	5	5	14	14	31	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	16	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	16	12	12	1	1	1	12	1	1	1	1	7	7	2	16	5	5	2	31	27	14	13	27	13	13
920	2	5	22	14	2	27	8	14	3	5	2	6	11	3	5	1	5	9	4	1	5	28	3	26	14	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	14	5	5	5	15	5	5	5	5	5	5	25	25	20	30	3	8	2	8	4	22	1	10	20	20
930	5	5	22	14	12	27	5	14	5	5	4	6	3	3	1	1	4	9	1	1	1	28	17	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	23	28	23	23	1	1	23	23	23	23	12	23	21	21	5	29	5	5	4	12	27	22	14	31	14	14
940	5	5	5	14	8	27	3	14	3	5	2	6	2	3	2	1	6	9	1	1	14	28	18	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	14	29	5	14	14	21	2	14	2	6	2	2	2	2	17	2	3	3	4	8	9	5	3	9	26	26
950	4	5	4	14	31	27	5	14	5	5	1	6	2	3	1	1	1	9	1	1	5	28	24	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	24	5	5	12	12	1	12	1	1	1	1	1	6	4	1	4	5	3	31	16	4	2	16	10	10
960	5	5	5	14	13	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	28	1	23	1	1	1	1	1	1	1	1	7	7	4	7	5	5	5	13	5	5	6	5	17	17
970	31	5	3	14	5	27	15	14	5	5	23	6	1	3	4	1	1	9	1	1	3	28	3	26	3	14	3	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	3	14	3	3	3	3	3	7	3	3	9	7	1	9	1	1	5	23	13	15	31	13	3	31	1	31	12	12
980	4	5	4	14	3	27	1	14	1	5	2	6	2	3	9	1	4	9	3	1	31	28	5	26	5	14	15	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	4	15	19	5	4	19	4	31	4	4	4	4	20	9	20	20	5	20	3	1	5	3	5	4	20	5	20	20
990	5	5	5	14	18	27	14	14	5	5	17	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	15	11	5	5	5	5	5	5	5	15	5	5	5	5	12	29	1	12	1	1	1	1	1	1	1	1	1	1	2	17	5	14	2	29	2	5	8	2	8	8
1000	5	5	5	14	1	27	5	14	5	5	8	6	2	3	1	1	1	9	1	1	1	28	17	26	4	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	9	17	12	23	1	1	5	12	1	12	1	1	2	6	4	8	25	5	4	29	16	5	4	26	4	4
1010	5	5	3	14	5	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	4	11	5	5	5	5	15	5	5	15	5	5	5	5	20	27	6	20	1	1	6	6	1	6	1	1	1	1	1	1	5	5	5	5	5	14	1	5	1	1
1020	5	5	5	14	5	27	5	14	5	5	2	6	5	3	1	1	4	9	1	1	13	28	18	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	5	15	4	5	11	29	3	11	20	20	22	27	30	30	31	31	26	31	4	26	5	5	5	5	1	5	4	12	4	4
1030	5	5	3	14	2	27	5	14	5	5	2	6	18	3	1	1	5	9	2	1	2	28	26	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	2	26	13	13	2	2	5	13	5	5	1	12	4	18	14	10	5	5	2	13	9	14	3	17	14	14
1040	5	5	5	14	14	27	5	14	5	5	1	6	3	3	4	1	4	9	1	1	1	28	16	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	16	16	27	27	1	1	12	27	23	23	5	23	14	14	5	21	5	5	3	14	17	5	15	26	15	15
1050	5	5	13	14	1	27	5	14	5	5	2	6	3	3	1	1	3	9	1	1	1	28	26	26	5	14	5	5	5	5	3	11	5	5	14	5	14	14	5	14	5	5	5	5	26	31	31	31	1	1	31	31	28	31	28	28	31	31	3	31	5	5	27	12	5	13	29	27	29	29
1060	5	5	22	14	1	27	14	14	5	5	22	6	4	3	4	1	4	9	5	1	28	28	1	26	12	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	12	5	12	28	28	4	28	4	4	4	4	4	4	29	30	3	14	12	7	5	22	2	12	31	31
1070	5	5	22	14	26	27	3	14	5	5	4	6	8	3	1	1	1	9	1	1	12	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	16	16	1	26	5	14	31	31	3	22	24	31	28	28
1080	5	5	21	14	13	27	5	14	5	5	20	6	1	3	1	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	1	1	1	2	20	5	5	2	13	14	21	4	22	10	10
1090	8	5	2	14	2	27	3	14	23	5	2	6	2	3	2	1	2	9	2	1	2	28	16	26	3	14	5	5	5	5	28	11	5	5	5	5	5	5	24	28	24	24	13	24	2	16	13	13	2	2	2	13	2	2	2	2	2	2	3	2	10	29	5	10	12	8	26	12	26	26
1100	5	5	3	14	22	27	5	14	5	5	5	6	22	3	1	1	1	9	1	1	9	28	26	26	5	14	5	5	5	5	4	11	15	5	5	5	15	15	5	15	5	5	5	5	21	31	1	21	9	9	1	9	1	1	1	1	31	27	5	31	2	5	3	22	3	14	25	3	25	25
1110	5	5	5	14	5	27	5	14	5	5	2	6	3	3	1	1	1	9	1	1	27	28	3	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	5	14	5	5	27	27	22	27	27	27	30	27	30	30	3	30	5	5	5	5	5	5	28	5	31	31
1120	3	5	3	14	3	27	14	14	5	5	2	6	3	3	1	1	18	9	1	1	12	28	16	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	1	16	5	12	12	12	5	12	29	29	29	29	29	29	18	31	14	14	3	14	3	3	1	3	18	18
1130	5	5	5	14	29	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	8	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	22	22	14	22	1	1	12	21	12	12	12	12	21	21	31	21	5	5	15	29	3	5	2	25	31	31
1140	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	4	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	31	31	31	31	1	1	31	31	30	31	31	31	31	31	5	31	5	5	5	5	13	5	10	13	24	24
1150	4	5	11	14	5	27	5	14	5	5	5	6	12	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	2	1	12	20	26	12	5	5	5	5	5	11	4	5	26	26
1160	5	5	1	14	15	27	3	14	14	5	3	6	14	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	3	11	5	5	5	5	12	5	21	21	12	21	1	12	1	7	1	1	1	1	1	1	1	1	1	1	12	21	5	21	3	14	29	25	3	12	4	29	15	15
1170	5	5	14	14	14	27	30	14	5	5	29	6	3	3	1	1	6	9	1	1	15	28	5	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	5	23	5	5	1	20	1	1	3	7	2	29	1	30	1	21	1	14	4	1	10	10
1180	5	5	5	14	22	27	5	14	5	5	17	6	3	3	4	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	28	29	23	1	1	29	29	11	29	3	11	3	3	1	26	5	5	2	22	31	5	5	31	12	12
1190	15	5	5	14	26	27	5	14	5	5	5	6	14	3	1	1	1	9	1	1	9	28	8	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	2	5	8	8	3	8	23	9	1	29	1	1	1	1	14	21	25	14	5	5	4	31	25	15	4	25	25	25
1200	5	5	5	14	8	27	5	14	5	5	2	6	3	3	5	1	1	9	1	1	7	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	31	23	23	3	7	25	29	29	29	31	29	31	31	5	31	5	5	19	22	5	5	5	30	5	5
1210	5	5	5	14	5	27	5	14	5	5	7	6	3	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	11	11	5	5	5	5	5	5	5	25	5	5	5	5	5	14	5	5	1	1	1	12	1	1	3	1	3	3	1	7	5	5	5	5	5	5	5	5	12	12
1220	3	5	18	14	3	27	3	14	22	5	29	6	1	3	1	1	2	9	5	1	5	28	1	26	21	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	14	21	5	14	5	5	1	5	1	6	1	1	1	1	5	29	21	22	2	21	3	18	5	8	5	5
1230	3	5	3	14	31	27	5	14	5	5	1	6	5	3	1	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	1	12	12	4	12	5	5	1	31	9	3	13	9	24	24
1240	5	5	5	14	31	27	5	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	23	23	23	1	1	4	23	4	4	9	9	18	18	8	26	5	5	28	31	5	5	2	28	8	8
1250	4	5	4	14	5	27	10	14	2	5	5	6	2	3	1	1	4	9	1	1	1	28	4	26	4	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	22	4	31	22	1	1	10	31	24	10	6	28	6	6	13	20	5	10	1	5	5	4	2	12	13	13
1260	5	5	5	14	22	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	7	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	7	7	12	21	1	1	1	12	1	1	1	1	1	1	29	1	5	14	13	22	1	5	1	20	29	29
1270	5	5	14	14	2	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	23	1	12	1	1	1	1	1	1	1	1	1	7	29	1	28	5	5	28	15	14	5	15	29	29
1280	1	5	4	14	3	27	4	14	4	5	4	6	4	3	4	1	4	9	3	1	3	28	1	26	1	14	5	5	12	5	1	11	4	5	4	5	1	4	1	1	22	12	3	22	11	1	2	11	3	3	4	8	4	4	4	4	4	4	3	4	4	4	2	11	30	9	3	30	3	3
1290	3	5	29	14	4	27	5	14	4	5	12	6	1	3	1	1	9	9	1	1	1	28	2	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	2	13	1	13	1	1	1	1	1	9	1	1	1	1	26	12	9	15	1	9	1	29	5	1	31	31
1300	14	5	3	14	23	27	5	14	15	5	31	6	1	3	1	1	5	9	5	1	5	28	24	26	3	14	5	5	5	5	15	11	5	5	5	5	5	5	5	15	5	5	5	5	5	30	5	5	5	5	5	5	1	5	1	1	1	1	20	31	1	15	25	23	1	14	5	29	20	20
1310	5	5	14	14	26	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	9	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	23	31	1	23	1	9	1	1	1	1	1	1	1	1	4	1	5	5	30	31	5	14	6	30	17	17
1320	5	5	5	14	6	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	1	28	16	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	21	27	7	21	1	1	1	7	1	1	1	1	7	7	3	7	5	5	20	20	5	5	20	20	27	27
1330	2	5	5	14	5	27	1	14	3	5	14	6	12	3	4	1	2	9	2	1	10	28	1	26	1	14	5	5	4	5	5	11	5	5	5	5	14	5	14	14	15	25	5	15	15	1	4	15	10	10	2	10	10	2	1	10	5	12	26	14	19	7	1	30	9	13	3	9	26	26
1340	5	5	5	14	12	27	3	14	5	5	2	6	3	3	2	1	2	9	5	1	5	28	2	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	2	13	13	13	5	5	2	13	2	2	2	2	8	8	8	8	5	14	2	12	21	5	3	27	8	8
1350	3	5	23	14	28	27	14	14	5	5	4	6	3	3	1	1	6	9	1	1	1	28	6	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	20	1	12	1	1	1	1	1	6	1	1	18	7	4	18	3	14	31	31	4	29	17	31	17	17
1360	5	5	5	14	1	27	22	14	5	5	7	6	1	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	3	11	14	5	5	5	5	14	5	14	5	5	5	5	21	29	12	21	1	1	1	12	1	1	1	1	1	1	5	7	3	22	21	7	5	5	13	21	13	13
1370	5	5	5	14	17	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	2	28	3	26	14	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	14	5	5	6	6	1	20	1	1	1	1	1	1	17	1	5	5	5	28	15	5	3	15	26	26
1380	5	5	3	14	8	27	5	14	5	5	27	6	1	3	1	1	1	9	1	1	1	28	4	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	25	5	5	1	1	1	12	1	1	1	1	1	1	19	27	5	5	2	22	5	14	4	13	19	19
1390	5	5	5	14	5	27	5	14	5	5	1	6	3	3	1	1	3	9	1	1	26	28	8	26	3	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	3	8	3	14	26	26	26	26	18	26	9	18	3	18	5	7	5	5	20	5	5	5	2	20	13	13
1400	5	5	5	14	3	27	14	14	5	5	2	6	3	3	1	1	4	9	1	1	9	28	4	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	5	15	5	5	5	15	5	5	9	9	23	23	23	23	23	23	29	29	13	31	14	14	5	14	5	5	5	5	13	13
1410	3	5	3	14	15	27	5	14	5	5	30	6	3	3	1	1	1	9	1	1	1	28	26	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	21	5	3	26	21	21	1	1	3	21	7	7	3	7	3	3	11	30	5	5	28	15	4	3	5	28	25	25
1420	5	5	15	14	5	27	5	14	5	5	1	6	22	3	1	1	1	9	1	1	1	28	28	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	1	1	27	27	1	27	5	5	5	5	5	15	1	5	1	1
1430	5	5	3	14	6	27	14	14	5	5	12	6	1	3	1	1	1	9	1	1	1	28	26	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	9	31	9	23	1	1	1	9	1	1	1	1	1	1	27	12	3	14	3	16	3	14	5	3	27	27
1440	5	5	13	14	26	27	3	14	5	5	2	6	3	3	1	1	4	9	1	1	1	28	6	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	16	16	27	27	1	1	26	27	16	26	16	16	16	16	1	16	3	14	3	26	20	13	20	27	20	20
1450	5	5	5	14	16	27	14	14	5	5	3	6	3	3	1	1	5	9	2	1	13	28	22	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	22	5	5	5	13	5	5	5	5	23	12	29	29	3	29	5	14	13	27	5	5	15	13	25	25
1460	5	5	5	14	1	27	5	14	5	5	2	6	31	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	1	1	1	12	1	1	1	1	27	31	8	27	5	5	29	12	5	5	2	29	8	8
1470	3	5	3	14	3	27	5	14	5	5	5	6	4	3	6	1	4	9	1	1	17	28	3	26	3	14	14	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	4	14	4	3	4	4	9	17	4	9	4	4	9	17	9	9	4	23	31	5	31	31	1	3	4	31	4	4
1480	5	5	5	14	11	27	5	14	5	5	16	6	14	3	25	1	1	9	1	1	12	28	15	26	2	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	24	5	5	12	12	1	12	1	1	5	29	3	14	5	16	5	5	5	25	5	5	5	5	5	5
1490	5	5	5	14	27	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	1	28	3	26	14	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	14	1	5	7	1	1	7	1	1	1	1	7	7	2	16	5	14	21	27	3	5	5	21	13	13
1500	5	5	5	14	4	27	5	14	5	5	1	6	4	3	1	1	1	9	1	1	6	28	1	26	12	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	12	12	12	1	6	12	12	12	12	12	12	23	23	7	23	5	5	9	15	3	5	1	18	7	7
1510	14	5	3	14	5	27	14	14	5	5	1	6	1	3	1	1	9	9	1	1	5	28	11	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	11	5	5	5	12	5	5	9	23	1	9	1	1	3	1	5	14	12	5	2	14	18	20	18	18
1520	5	5	5	14	26	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	11	28	19	26	3	14	3	5	5	5	3	11	5	5	5	5	5	5	14	14	14	14	14	14	3	19	3	14	9	18	1	18	1	1	1	1	7	7	1	7	5	5	30	31	1	5	17	31	17	17
1530	5	5	5	14	16	27	14	14	5	5	1	6	5	3	1	1	1	9	1	1	20	28	8	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	14	5	5	14	5	22	5	5	20	20	1	20	1	1	1	1	12	12	9	12	5	14	27	27	5	5	1	27	9	9
1540	13	5	5	14	5	27	5	14	5	5	1	6	14	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	12	29	1	12	1	1	1	1	1	1	1	1	21	21	22	21	5	5	5	5	5	13	3	5	22	22
1550	5	5	14	14	1	27	5	14	5	5	4	6	18	3	1	1	1	9	1	1	1	28	18	26	5	14	5	5	5	5	14	11	5	5	5	5	5	5	5	14	5	5	5	5	12	29	1	12	1	1	1	1	1	1	1	1	7	18	8	18	5	5	5	12	27	14	4	27	19	19
1560	3	5	3	14	21	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	6	28	9	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	23	12	12	1	6	1	12	1	1	1	1	7	7	23	7	5	5	5	21	3	3	5	14	23	23
1570	5	5	5	14	20	27	5	14	5	5	2	6	14	3	1	1	1	9	1	1	5	28	3	26	14	14	5	5	5	5	15	11	5	5	5	5	5	5	5	15	5	5	5	5	5	14	5	5	12	12	1	12	1	1	1	1	21	21	1	27	5	5	5	20	5	5	13	5	20	20
1580	5	5	24	14	5	27	5	14	5	5	3	6	30	3	4	1	4	9	3	1	4	28	26	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	4	15	15	15	4	15	4	26	4	4	11	11	4	11	4	4	4	4	30	30	23	30	2	5	5	13	18	24	4	29	23	23
1590	5	5	5	14	14	27	5	14	5	5	13	6	3	3	1	1	1	9	1	1	27	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	27	27	7	27	7	7	3	7	3	3	4	22	5	5	3	14	20	5	14	27	25	25
1600	5	5	3	14	10	27	5	14	5	5	4	6	22	3	1	1	1	9	1	1	28	28	1	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	21	5	5	23	28	1	23	1	1	1	1	27	27	5	31	5	5	5	24	18	14	5	29	5	5
1610	5	5	14	14	5	27	14	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	17	26	3	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	16	26	7	27	1	1	1	7	1	1	1	1	1	1	5	1	14	14	16	14	3	14	2	16	13	13
1620	5	5	14	14	26	27	5	14	5	5	1	6	3	3	1	1	1	9	1	1	5	28	1	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	15	15	15	15	5	15	5	12	5	5	12	12	1	12	1	1	1	1	7	7	11	7	5	5	19	31	5	14	5	30	25	25
1630	5	5	5	14	18	27	5	14	5	5	1	6	1	3	1	1	1	9	1	1	1	28	31	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	9	31	1	23	1	1	1	1	1	1	1	1	1	1	3	1	5	5	5	29	25	5	10	25	19	19
1640	28	5	3	14	7	27	25	14	5	5	2	6	11	3	1	1	1	9	1	1	1	28	31	26	3	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	21	31	12	21	1	1	1	12	1	1	1	1	18	18	25	26	3	25	5	7	15	31	3	15	25	25
1650	5	5	21	14	3	27	14	14	5	5	2	6	3	3	1	1	1	9	1	1	26	28	25	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	25	5	5	26	26	31	31	31	31	28	31	30	31	4	30	3	14	1	3	31	21	15	31	15	15
1660	5	5	5	14	25	27	14	14	5	5	1	6	3	3	1	1	1	9	5	1	12	28	18	26	5	14	5	5	5	5	4	11	5	5	5	5	5	5	5	15	5	5	5	5	5	29	5	5	12	12	12	12	5	12	12	12	21	21	5	21	5	14	4	25	15	5	3	15	14	14
1670	5	5	14	14	5	27	5	14	5	5	16	6	1	3	1	1	1	9	1	1	28	28	3	26	14	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	5	12	28	1	12	1	1	1	1	1	1	13	16	14	5	3	14	3	14	3	3	22	22
1680	5	5	15	14	3	27	5	14	5	5	12	6	1	3	1	1	1	9	1	1	1	28	5	26	5	14	5	5	5	5	3	11	5	5	5	5	5	5	5	14	5	5	5	5	12	5	1	12	1	1	1	1	1	1	1	1	1	1	2	12	5	5	13	14	3	15	30	22	30	30
1690	5	5	14	14	27	27	5	14	5	5	14	6	3	3	1	1	1	9	1	1	23	28	21	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	12	5	12	12	1	12	7	21	7	7	1	23	7	7	7	7	3	7	3	3	5	14	5	5	5	27	16	14	14	27	14	14
1700	5	5	5	14	25	27	5	14	5	5	3	6	3	3	1	1	1	9	1	1	1	28	17	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	12	28	1	12	1	1	1	1	1	1	1	1	7	7	23	7	5	5	25	25	3	5	5	25	23	23
1710	5	5	5	14	31	27	5	14	5	5	2	6	3	3	1	1	5	9	5	1	5	28	30	26	3	14	5	5	15	5	5	11	5	5	5	5	5	5	5	5	15	15	9	15	5	30	23	23	5	5	23	23	18	23	11	18	3	11	3	8	5	5	13	31	5	5	11	13	11	11
1720	5	5	5	14	26	27	5	14	5	5	2	6	6	3	1	1	1	9	1	1	1	28	1	26	14	14	5	5	5	5	3	11	5	5	5	5	5	5	14	14	5	14	5	5	12	21	12	12	1	1	1	12	1	1	1	1	6	6	23	6	5	5	17	31	5	5	2	28	28	28
1730	5	5	14	14	27	27	5	14	5	5	4	6	3	3	1	1	1	9	12	1	1	28	16	26	5	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	5	12	12	1	12	1	1	1	1	7	7	6	18	5	5	3	27	3	14	2	3	6	6
1740	3	5	10	14	9	27	6	14	2	5	27	6	4	3	4	1	4	9	5	1	5	28	18	26	3	14	5	5	5	5	23	11	5	5	5	5	1	5	5	23	5	5	5	5	14	18	14	14	5	5	23	14	4	23	4	4	4	4	5	31	4	6	31	9	4	19	28	31	28	28
1750	25	5	5	14	1	27	5	14	5	5	30	6	1	3	1	1	1	9	1	1	1	28	6	26	2	14	5	5	5	5	5	11	5	5	5	5	5	5	5	5	5	5	5	5	2	6	2	13	1	1	1	6	1	1	1	1	1	1	3	31	7	5	3	7	14	25	2	14	8	8
